name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
add_zero,2,3,112,2.12,120.64,True,True,False,True,True,5,2,True,False,```lean4\nimport Mathlib.Data.Nat.Basic\nimport Mathlib.Tactic\n\ntheorem add_zero (n : ℕ) : n + 0 = n := by rfl\n```
zero_add,2,3,107,1.61,159.416,True,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen Nat\ntheorem add_zero_right (n : Nat) : 0 + n = n := by\n  simp\n```
add_comm,2,3,321,4.92,52.052,True,True,True,True,True,7,2,True,False,```lean4\nimport Mathlib\nimport Lean\n\nlemma add_comm_nat (a b : ℕ) : a + b = b + a := by\n  let f : ℕ → ℕ := fun a => a\n  induction a with\n  | zero =>\n    simp\n  | succ a ih =>\n    have h1 : a + b = b + a := ih\n    have h2 : (a + 1) + b = b + (a + 1) := by\n      rw [Nat.add_assoc]\n      rw [h1]\n      ring\n    exact h2\n```
add_assoc,1,2,291,3.79,67.498,False,True,False,True,True,8,2,True,False,"```lean4\nimport Mathlib\nimport Aesop\n\n-- Inductive proof of associativity of natural number addition\ntheorem Nat.add_assoc {a b c : ℕ} : (a + b) + c = a + (b + c) := by\n  induction c with\n  | zero =>\n    rfl\n  | succ d hd =>\n    simp only [Nat.succ_eq_add_one, Nat.add_assoc]\n    rw [hd]\n```"
mul_one,1,3,83,1.45,176.754,True,True,False,True,True,3,1,True,False,```lean4\nimport Mathlib\n\ntheorem n_mul_one_eq_n (n : ℕ) : n * 1 = n := by\n  rfl\n```
one_mul,2,3,222,3.01,85.154,True,True,False,True,True,6,2,True,False,"```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem one_mul (n : ℕ) : 1 * n = n := by\n  induction n with\n  | zero => rfl\n  | succ k ih =>\n    simp [Nat.mul_succ, ih]\n```"
mul_zero,1,3,181,2.78,92.109,True,True,False,True,True,4,2,True,False,"```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem n_mul_0_eq_0 : ∀ n : ℕ, n * 0 = 0 := by\n  intro n\n  rw [mul_comm]\n  simp\n```"
mul_comm,1,3,114,1.82,140.519,True,True,False,True,True,4,2,True,False,```lean4\nimport Mathlib\nimport Aesop\ntheorem mul_comm (a b : ℕ) : a * b = b * a := by\n  exact Nat.mul_comm a b\n```
le_refl,1,3,74,1.2,213.357,True,True,False,True,True,3,1,True,False,```lean4\nimport Mathlib\n\nexample (n : ℕ) : n ≤ n := by\n  apply le_refl\n```
le_trans,0,2,186,2.68,95.623,False,True,False,True,True,5,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\ntheorem Nat_setoid_trans {a b c : ℕ} : a ≤ b → b ≤ c → a ≤ c := by\n  intros h1 h2\n  apply Nat.le_trans h1 h2\n```
zero_le,1,2,104,1.53,167.183,True,False,False,True,True,3,2,True,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem natural_nonnegative (n : ℕ) : 0 ≤ n :=\n  Nat.zero_le n\n```
lt_succ_self,1,3,225,3.27,78.299,True,True,False,True,True,6,2,True,False,"```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem forall_n_lt_n_plus_1 : ∀ n : ℕ, n < n + 1 := by\n  intro n\n  have h : n + 1 = n + 1 := rfl\n  exact Nat.lt_succ_self n\n```"
even_double,1,3,147,2.31,110.756,True,True,False,True,True,4,2,True,False,"Sure! Here is the proof in Lean 4:\n```lean4\nimport Mathlib\nimport Aesop\n\ntheorem two_mul_n_even (n : ℕ) : Even (2 * n) := by\n  refine' ⟨n, rfl⟩\n```"
succ_inj,0,2,153,2.11,121.268,False,True,False,True,True,7,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen Nat\ntheorem Nat.succ_injective : Function.Injective Nat.succ := by\n  intro a b h\n  simp at h\n  rw [h]\n  rfl\n```
list_length,1,2,77,1.31,194.74,False,False,True,True,True,1,0,False,False,```lean4\ndef length : List α → Nat\n  | [] => 0\n  | _ :: l => 1 + length l\n```
list_append_length,0,2,175,2.02,126.704,False,True,False,True,True,7,1,False,False,```lean4\nimport Mathlib.Data.List.Basic\n\ntheorem List.length_append {α : Type*} (xs ys : List α) :\n    (xs ++ ys).length = xs.length + ys.length := by\n  simp [List.length]\n```
list_reverse_reverse,0,2,157,1.99,128.395,False,True,False,True,False,3,2,False,False,```tactics\nimport Mathlib\nimport Aesop\nopen BigOperator\n\ntheorem reverseRevId {α} [DecidableEq α] (xs : List α) :\n    xs.reverse.reverse = xs := by\n  rfl\n```
list_map_append,1,2,269,3.52,72.721,False,True,False,True,True,8,1,False,False,"```lean\nimport Mathlib\n\nlemma map_append_distrib {α β : Type*} (f : α → β) (xs : List α) (ys : List α) :\n    (xs ++ ys).map f = xs.map f ++ ys.map f := by\n  induction ys with\n  | nil => rfl\n  | cons y ys ih => rw [List.map_cons, List.map_cons, List.cons_append, ih]\n```"
